,game_id,color,team_id,team_region,player_id,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_percent_zero_boost,boost_time_full_boost,boost_percent_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,boost_percent_boost_0_25,boost_percent_boost_25_50,boost_percent_boost_50_75,boost_percent_boost_75_100,movement_avg_speed,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,movement_avg_powerslide_duration,movement_avg_speed_percentage,movement_percent_slow_speed,movement_percent_boost_speed,movement_percent_supersonic_speed,movement_percent_ground,movement_percent_low_air,movement_percent_high_air,positioning_avg_distance_to_ball,positioning_avg_distance_to_ball_possession,positioning_avg_distance_to_ball_no_possession,positioning_avg_distance_to_mates,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,positioning_time_most_back,positioning_time_most_forward,positioning_goals_against_while_last_defender,positioning_time_closest_to_ball,positioning_time_farthest_from_ball,positioning_percent_defensive_third,positioning_percent_offensive_third,positioning_percent_neutral_third,positioning_percent_defensive_half,positioning_percent_offensive_half,positioning_percent_behind_ball,positioning_percent_in_front_ball,positioning_percent_most_back,positioning_percent_most_forward,positioning_percent_closest_to_ball,positioning_percent_farthest_from_ball,demo_inflicted,demo_taken,advanced_goal_participation,advanced_rating,advanced_mvp,winner,platform,platform_id,car_id,car_name,steering_sensitivity,camera_fov,camera_height,camera_pitch,camera_distance,camera_stiffness,camera_swivel_speed,camera_transition_speed
72585,623dfd73c437fde7e02d2bcf,orange,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae24337,yanxnz,3,1,3,1,557,33.33333333333333,405.0,408.26602,46.47,2351.0,203.0,1774.0,100.0,577.0,103.0,22.0,1.0,52.0,10.0,349.0,0.0,453.0,42.17,12.205146,56.55,16.36711,108.2,89.67,60.45,92.63,30.8306,25.550648,17.224676,26.394072,1504.0,513490.0,48.14,138.63,170.64,186.82,141.14,29.44,4.17,43.0,0.1,65.391304,47.743484,38.787384,13.469124,52.27196,39.490765,8.237268,2731.0,2530.0,2915.0,3580.0,196.2,105.74,55.46,247.16,110.24,244.24,113.16,131.5,111.7,0.0,112.8,107.2,54.896477,15.517628,29.5859,69.15501,30.844992,68.33799,31.662,38.059677,32.32902,32.64739,31.026598,0.0,0.0,100.0,1.5645045132685578,True,True,epic,d930d4edd5c94d31be63749b7c68bbdf,23.0,Octane,2.0,109.0,110.0,-3.0,260.0,0.6,10.0,2.0
72586,623dfd73c437fde7e02d2bcf,orange,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f60,caard,1,0,2,1,319,0.0,351.0,366.93582,49.25,2113.0,658.0,1103.0,436.0,1010.0,222.0,13.0,5.0,85.0,19.0,204.0,69.0,80.0,30.32,8.775434,16.18,4.6829324,101.43,95.84,91.49,59.12,29.156609,27.549732,26.299301,16.994368,1456.0,494696.0,24.15,144.37,185.91,188.27,127.49,38.66,4.34,37.0,0.12,63.304348,52.453236,40.73301,6.8137574,53.12059,35.971443,10.907962,2833.0,2891.0,2748.0,3548.0,184.83,109.45,60.14,246.51,107.91,240.82,113.61,112.6,96.4,1.0,121.8,116.2,52.149994,16.968569,30.881441,69.55308,30.446928,67.94572,32.054283,32.589504,27.900784,35.252235,33.631443,0.0,1.0,50.0,0.7468237537668332,False,True,steam,76561198239840632,23.0,Octane,2.25,110.0,110.0,-4.0,270.0,0.45,10.0,2.0
72587,623dfd73c437fde7e02d2bcf,orange,6065dbab45122f213019c81f,South America,5f3d8fdd95f40596eae23f4d,CaioTG1,2,1,1,0,313,50.0,379.0,402.53537,49.74,2318.0,562.0,1307.0,291.0,1011.0,271.0,15.0,3.0,91.0,23.0,230.0,8.0,169.0,27.29,7.8984685,28.18,8.156059,116.02,84.0,73.87,76.54,33.107895,23.97055,21.079819,21.841738,1451.0,491987.0,28.74,148.71,176.98,236.51,101.65,16.27,6.34,54.0,0.12,63.086956,49.933697,41.95751,8.108794,66.72968,28.679853,4.5904694,2976.0,3033.0,2926.0,3638.0,177.52,103.01,73.9,232.83,121.6,221.37,133.07,102.1,135.1,0.0,108.6,125.6,50.086052,20.850378,29.063564,65.69139,34.30861,62.45627,37.54373,29.550518,39.10162,31.431795,36.35206,0.0,1.0,50.0,0.9444061442977096,False,True,steam,76561198110915861,23.0,Octane,2.0,109.0,100.0,-3.0,270.0,0.4,5.0,1.0
72588,623e0397da9d7ca1c7bab2b4,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23dcf,jstn.,4,1,3,0,618,25.0,472.0,488.82977,44.52,2633.0,494.0,2032.0,325.0,601.0,169.0,23.0,4.0,53.0,15.0,272.0,74.0,398.0,38.72,11.98094,36.61,11.3280525,142.81,69.6,54.94,62.3,43.321705,21.113302,16.66616,18.898832,1552.0,495122.0,60.2,125.95,149.01,180.6,122.41,32.15,9.99,116.0,0.09,67.478264,44.45936,37.579067,17.96157,53.884712,36.522854,9.592434,2835.0,2660.0,3027.0,3705.0,190.61,83.08,61.46,234.68,100.48,274.65,60.5,135.3,94.8,0.0,112.2,106.2,56.87304,18.338057,24.788898,70.02029,29.979712,81.94838,18.051619,41.865215,29.3335,34.717495,32.860947,1.0,0.0,33.33333333333333,1.1602474053534693,True,True,steam,76561198299709908,23.0,Octane,1.4,109.0,100.0,-3.0,270.0,0.4,4.7,1.3
72589,623e0397da9d7ca1c7bab2b4,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23d95,Squishy,3,2,2,1,510,66.66666666666666,401.0,382.44943,45.62,2060.0,649.0,1432.0,459.0,628.0,190.0,16.0,5.0,56.0,16.0,190.0,41.0,302.0,46.43,14.366607,34.98,10.823689,144.17,53.47,44.81,82.45,44.373653,16.457373,13.791936,25.377039,1508.0,479929.0,44.85,128.48,160.22,191.85,126.12,15.58,7.59,92.0,0.08,65.565216,48.034775,38.51896,13.4462595,57.517616,37.811424,4.6709642,2979.0,2775.0,3192.0,3797.0,159.11,118.41,56.02,222.03,111.52,241.53,92.02,96.4,122.3,0.0,97.8,128.6,47.703423,16.795586,35.500988,66.565735,33.43427,72.411934,27.588068,29.828579,37.84269,30.261774,39.79207,0.0,0.0,100.0,1.8681041280544937,False,True,steam,76561198286759507,23.0,Octane,1.5,108.0,100.0,-4.0,270.0,0.4,5.0,1.2
72590,623e0397da9d7ca1c7bab2b4,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23d6f,GarrettG,0,0,0,1,170,0.0,407.0,408.99808,54.76,2203.0,444.0,1489.0,252.0,714.0,192.0,20.0,3.0,66.0,18.0,543.0,36.0,347.0,21.86,6.7640324,51.13,15.820905,76.88,78.78,61.18,103.75,23.980783,24.573442,19.083565,32.36221,1612.0,502792.0,60.17,126.03,141.74,199.57,109.64,18.73,7.18,62.0,0.12,70.08696,43.221325,38.43081,18.347868,60.855637,33.43294,5.71141,2788.0,2801.0,2783.0,3708.0,158.77,123.56,45.61,221.76,106.19,237.92,90.02,100.7,110.6,0.0,117.9,100.3,48.414345,13.908031,37.677624,67.62006,32.379936,72.54986,27.450144,31.159107,34.222416,36.48122,31.035337,1.0,2.0,33.33333333333333,0.4175275952624706,False,True,steam,76561198136523266,23.0,Octane,1.3,110.0,100.0,-3.0,260.0,0.4,6.9,1.2
72591,623e0397da9d7ca1c7bab2b4,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae24077,Fever,3,0,1,0,240,0.0,432.0,442.97296,46.42,2386.0,615.0,1507.0,369.0,879.0,246.0,17.0,4.0,77.0,21.0,185.0,34.0,246.0,50.76,15.706418,17.13,5.3004513,140.87,78.04,44.71,67.08,42.59752,23.598427,13.519806,20.284245,1552.0,488736.0,50.91,129.36,150.96,180.11,134.74,16.38,10.78,87.0,0.12,67.478264,45.575584,39.054432,15.369984,54.37611,40.678684,4.945204,3155.0,2865.0,3442.0,3953.0,142.8,123.35,65.08,215.88,115.35,244.06,87.17,118.6,117.0,1.0,103.3,118.4,43.112034,19.647978,37.239983,65.175255,34.82474,73.682945,26.317062,36.697815,36.202736,31.963612,36.635933,1.0,1.0,0.0,0.3401248346712978,False,False,steam,76561198410931886,4284.0,Fennec,1.55,110.0,110.0,-3.0,280.0,0.5,8.1,1.3
72592,623e0397da9d7ca1c7bab2b4,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae23e59,CJCJ,1,0,1,0,220,0.0,416.0,463.20938,40.56,2495.0,746.0,1776.0,550.0,719.0,196.0,22.0,6.0,65.0,18.0,431.0,61.0,369.0,76.37,23.630796,17.54,5.4273167,185.51,68.12,28.28,50.4,55.824383,20.498934,8.510126,15.166561,1552.0,495246.0,62.78,126.32,145.92,163.04,153.16,18.82,8.9,96.0,0.09,67.478264,43.55561,37.70521,18.73918,48.665745,45.71667,5.6175747,2833.0,2723.0,2928.0,3939.0,151.07,103.78,80.17,201.67,133.35,250.83,84.19,102.6,101.4,0.0,113.9,101.3,45.09283,23.929913,30.977253,60.196404,39.803593,74.870155,25.12984,31.747015,31.375704,35.24352,31.344763,0.0,0.0,0.0,0.2272267243824485,False,False,steam,76561197998103705,4284.0,Fennec,1.95,110.0,100.0,-4.0,270.0,0.4,8.1,1.3
72593,623e0397da9d7ca1c7bab2b4,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae23e36,Kamii,3,0,0,0,156,0.0,427.0,426.82098,41.51,2299.0,506.0,1481.0,258.0,818.0,248.0,17.0,3.0,70.0,21.0,222.0,41.0,238.0,49.09,15.189678,29.1,9.004271,147.99,68.62,50.31,55.77,45.861355,21.264992,15.590815,17.28284,1563.0,492244.0,50.77,139.98,139.82,173.29,130.36,26.92,7.32,58.0,0.13,67.95652,42.296646,42.345043,15.358321,52.421574,39.434914,8.14351,3080.0,2985.0,3155.0,3936.0,143.93,122.68,63.96,208.59,121.98,213.06,117.51,111.0,113.4,2.0,112.2,114.8,43.539948,19.3484,37.11166,63.100098,36.8999,64.45231,35.54769,34.346184,35.088806,34.717495,35.522,1.0,1.0,0.0,0.2180169366014453,False,False,steam,76561198073205334,23.0,Octane,1.8,110.0,110.0,-3.0,270.0,0.45,4.2,1.2
72594,623e05cac437fde7e02d2bd6,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23d95,Squishy,6,4,4,1,1039,66.66666666666666,412.0,360.41104,48.33,2157.0,679.0,1559.0,432.0,598.0,247.0,19.0,5.0,56.0,24.0,355.0,67.0,172.0,30.55,8.507617,37.27,10.379014,125.66,77.02,80.03,71.86,35.44011,21.722084,22.571001,20.266802,1499.0,522843.0,61.99,126.49,194.4,212.19,145.03,25.65,7.56,95.0,0.08,65.17391,50.77309,33.03646,16.190453,55.420902,37.8797,6.699402,2777.0,2660.0,2959.0,3612.0,177.2,88.64,117.04,222.77,160.11,280.94,101.94,92.4,132.1,2.0,127.0,101.1,46.28082,30.568323,23.150856,58.18272,41.81728,73.375465,26.624529,25.73171,36.787437,35.36718,28.154503,1.0,1.0,83.33333333333334,2.8014987862110234,True,True,steam,76561198286759507,23.0,Octane,1.5,108.0,100.0,-4.0,270.0,0.4,5.0,1.2
72595,623e05cac437fde7e02d2bd6,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23dcf,jstn.,5,1,0,3,537,20.0,473.0,479.04425,45.47,2867.0,585.0,2195.0,314.0,672.0,271.0,25.0,4.0,60.0,23.0,322.0,85.0,353.0,58.26,16.224344,38.22,10.643571,149.83,71.68,70.97,81.14,40.102245,19.185268,18.995235,21.717253,1631.0,567405.0,79.45,140.75,162.72,218.74,147.16,17.03,9.4,118.0,0.08,70.91304,42.49452,36.757027,20.748459,57.122707,38.429996,4.447288,2957.0,2714.0,3284.0,3718.0,185.63,111.18,86.12,248.83,134.09,288.88,94.04,123.0,113.7,1.0,116.4,145.2,48.476223,22.48975,29.034027,64.98225,35.01776,75.441345,24.558653,34.25325,31.663372,32.41527,40.435547,1.0,0.0,66.66666666666666,1.7794891066297054,False,True,steam,76561198299709908,23.0,Octane,1.4,109.0,100.0,-3.0,270.0,0.4,4.7,1.3
72596,623e05cac437fde7e02d2bd6,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23d6f,GarrettG,3,1,1,1,366,33.33333333333333,395.0,405.5251,53.98,2427.0,335.0,1598.0,165.0,829.0,170.0,20.0,2.0,74.0,15.0,432.0,38.0,465.0,35.71,9.944582,48.05,13.381046,114.03,85.52,70.89,109.86,29.984224,22.48751,18.640547,28.887722,1534.0,537259.0,63.75,134.39,186.25,239.43,130.49,14.48,5.66,56.0,0.1,66.695656,48.453392,34.961887,16.584719,62.286682,33.946415,3.7669096,2988.0,3035.0,2915.0,3645.0,195.32,137.71,51.37,270.62,113.78,301.72,82.68,159.1,119.6,0.0,121.8,128.1,50.811653,13.363683,35.82466,70.40063,29.599377,78.49116,21.508844,44.306446,33.306416,33.919075,35.67351,3.0,0.0,33.33333333333333,1.1520722327528752,False,True,steam,76561198136523266,23.0,Octane,1.3,110.0,100.0,-3.0,270.0,0.4,6.9,1.2
72597,623e05cac437fde7e02d2bd6,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae23e59,CJCJ,4,0,4,1,491,0.0,458.0,472.86197,42.68,2830.0,472.0,2103.0,272.0,727.0,200.0,24.0,3.0,61.0,17.0,298.0,15.0,293.0,59.38,16.536245,21.16,5.892673,167.08,65.79,54.59,61.85,47.83144,18.834274,15.627953,17.706335,1543.0,523654.0,63.8,143.78,165.64,192.25,160.01,20.95,10.08,116.0,0.09,67.08696,44.381332,38.524197,17.094477,51.51255,42.87398,5.6134615,2969.0,2984.0,2975.0,3757.0,204.34,108.05,60.82,258.58,114.63,262.34,110.86,160.0,110.5,2.0,119.6,142.4,54.752014,16.296453,28.951527,69.285385,30.714611,70.29475,29.705252,44.557076,30.77223,33.306416,39.655796,0.0,3.0,33.33333333333333,1.1105106667366476,False,False,steam,76561197998103705,4284.0,Fennec,1.95,110.0,100.0,-4.0,270.0,0.4,8.1,1.3
72598,623e05cac437fde7e02d2bd6,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae24077,Fever,4,2,0,0,386,50.0,382.0,414.54788,46.84,2481.0,486.0,1476.0,147.0,1005.0,339.0,18.0,2.0,80.0,30.0,343.0,59.0,361.0,40.85,11.3759775,31.34,8.727617,129.91,89.31,61.89,88.5,35.14786,24.16331,16.744677,23.944159,1524.0,530223.0,50.46,145.95,186.37,207.56,156.27,18.96,8.3,72.0,0.12,66.26087,48.68854,38.128952,13.182507,54.222942,40.823948,4.953107,2951.0,2809.0,3066.0,3522.0,190.12,117.81,74.86,246.76,136.02,270.8,111.99,109.8,128.9,3.0,112.2,115.4,49.666924,19.556416,30.776669,64.465225,35.53477,70.74375,29.256252,30.577293,35.89629,31.24565,32.13679,1.0,0.0,66.66666666666666,1.243853186015994,False,False,steam,76561198410931886,4284.0,Fennec,1.55,110.0,110.0,-3.0,280.0,0.5,8.1,1.3
72599,623e05cac437fde7e02d2bd6,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae23e36,Kamii,4,1,0,1,328,25.0,453.0,470.35562,39.38,2815.0,415.0,2109.0,239.0,706.0,176.0,24.0,3.0,62.0,16.0,290.0,60.0,284.0,62.56,17.421816,22.94,6.3883705,160.27,84.06,57.59,60.45,44.22827,23.197283,15.892595,16.681843,1601.0,550074.0,63.49,161.24,153.61,176.78,185.07,16.49,7.52,71.0,0.11,69.608696,40.601048,42.617756,16.781202,46.72517,48.91632,4.3585134,2905.0,2945.0,2901.0,3658.0,184.79,126.05,67.5,254.86,123.48,261.27,117.07,115.2,124.8,1.0,133.9,122.7,48.84231,17.841095,33.316593,67.36269,32.63731,69.05693,30.943068,32.081093,34.75452,37.2887,34.16971,0.0,2.0,66.66666666666666,1.1311075571763851,False,False,steam,76561198073205334,23.0,Octane,1.8,110.0,110.0,-3.0,270.0,0.45,4.2,1.2
72600,623e0765c437fde7e02d2bdd,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23d6f,GarrettG,6,1,2,1,416,16.666666666666664,444.0,432.09073,51.58,2324.0,631.0,1676.0,398.0,648.0,233.0,21.0,5.0,63.0,21.0,488.0,111.0,454.0,24.62,7.629141,44.74,13.863841,98.45,80.77,37.54,101.11,30.97178,25.409758,11.809859,31.808601,1662.0,515304.0,77.66,122.96,125.12,192.48,114.43,18.83,7.37,58.0,0.13,72.26087,38.411003,37.7479,23.841103,59.090073,35.129246,5.780684,2823.0,2694.0,2927.0,3693.0,147.16,111.39,67.19,202.7,123.04,226.22,99.52,110.3,129.1,0.0,109.7,111.5,45.177135,20.62688,34.195984,62.227547,37.772457,69.44803,30.551975,34.179295,40.004963,33.99337,34.551147,1.0,3.0,100.0,1.480383179534264,True,True,steam,76561198136523266,23.0,Octane,1.3,110.0,100.0,-3.0,270.0,0.4,6.9,1.2
72601,623e0765c437fde7e02d2bdd,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23dcf,jstn.,5,1,0,0,382,20.0,441.0,465.92917,43.41,2506.0,220.0,1610.0,100.0,896.0,120.0,20.0,1.0,71.0,10.0,402.0,0.0,313.0,56.79,17.597843,30.12,9.333458,140.13,80.81,33.79,72.09,42.876812,24.726149,10.339025,22.058012,1571.0,491753.0,49.43,142.23,136.92,180.87,112.72,34.99,8.94,103.0,0.09,68.304344,41.67022,43.286263,15.043521,55.04596,34.305195,10.648854,2719.0,2599.0,2831.0,3645.0,178.89,96.19,53.5,239.18,89.41,254.93,73.65,122.6,99.0,1.0,120.1,105.1,54.44336,16.282183,29.274452,72.7898,27.210201,77.58537,22.414633,37.99077,30.677698,37.216076,32.56794,1.0,2.0,50.0,0.8631968695155662,False,True,steam,76561198299709908,23.0,Octane,1.4,109.0,100.0,-3.0,270.0,0.4,4.7,1.3
72602,623e0765c437fde7e02d2bdd,blue,6020bc70f1e4807cc70023a0,North America,5f3d8fdd95f40596eae23d95,Squishy,0,0,2,1,222,0.0,423.0,446.407,46.53,2401.0,509.0,1606.0,285.0,795.0,224.0,18.0,3.0,63.0,20.0,216.0,20.0,351.0,51.99,16.11044,39.05,12.100648,141.28,63.88,49.3,74.98,42.884895,19.39048,14.964788,22.759836,1599.0,505465.0,54.93,136.41,140.28,185.23,128.0,18.38,7.94,85.0,0.09,69.521736,42.30143,41.13443,16.56414,55.857788,38.59956,5.5426555,2925.0,2966.0,2890.0,3648.0,162.89,106.89,61.83,224.64,106.98,237.34,94.27,101.8,95.0,0.0,93.3,118.1,49.120956,18.645397,32.23365,67.74019,32.259815,71.57203,28.427975,31.545351,29.438196,28.911407,36.596325,3.0,1.0,50.0,0.6567693804348617,False,True,steam,76561198286759507,23.0,Octane,1.5,108.0,100.0,-4.0,270.0,0.4,5.0,1.2
72603,623e0765c437fde7e02d2bdd,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae23e59,CJCJ,4,1,3,0,443,25.0,490.0,496.0491,47.61,2668.0,978.0,2037.0,761.0,631.0,217.0,22.0,8.0,56.0,19.0,177.0,45.0,339.0,39.99,12.391932,28.73,8.90273,120.68,93.16,50.7,68.47,36.23915,27.975136,15.224768,20.560944,1577.0,503821.0,64.61,133.63,136.44,162.91,139.73,32.04,9.81,100.0,0.1,68.565216,40.7673,39.927692,19.305008,48.676346,41.750324,9.573323,3190.0,3114.0,3299.0,4001.0,133.96,105.39,95.33,185.19,149.49,211.41,123.27,84.3,126.1,0.0,93.5,126.9,40.0263,28.483925,31.489782,55.333454,44.66655,63.167805,36.8322,26.122526,39.075333,28.973383,39.32323,2.0,0.0,100.0,1.2519828207508916,False,False,steam,76561197998103705,4284.0,Fennec,1.95,110.0,100.0,-4.0,270.0,0.4,8.1,1.3
72604,623e0765c437fde7e02d2bdd,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae23e36,Kamii,2,0,3,0,382,0.0,394.0,393.7901,41.57,2118.0,499.0,1346.0,283.0,772.0,216.0,16.0,3.0,68.0,19.0,258.0,19.0,225.0,59.89,18.558458,25.94,8.038177,144.17,79.33,30.1,58.77,46.1536,25.396166,9.636008,18.814226,1472.0,457662.0,43.68,119.51,162.42,179.41,118.73,27.47,6.57,58.0,0.11,64.0,49.881763,36.70342,13.414822,55.099655,36.463867,8.436473,3181.0,3260.0,3074.0,4130.0,147.83,120.86,56.92,211.52,114.09,225.87,99.73,147.4,96.1,2.0,97.9,127.1,45.40094,17.481037,37.118027,64.96115,35.038853,69.37039,30.629606,45.675682,29.779058,30.336836,39.38521,2.0,3.0,0.0,0.5217112872642709,False,False,steam,76561198073205334,23.0,Octane,1.8,110.0,110.0,-3.0,270.0,0.45,4.2,1.2
72605,623e0765c437fde7e02d2bdd,orange,6020bc70f1e4807cc70023fb,Oceania,5f3d8fdd95f40596eae24077,Fever,3,0,0,1,284,0.0,435.0,453.1003,51.27,2437.0,662.0,1665.0,379.0,772.0,283.0,18.0,4.0,69.0,24.0,120.0,21.0,259.0,58.21,18.037867,23.32,7.2263026,102.47,65.78,68.37,84.4,31.92013,20.490936,21.29774,26.291197,1545.0,483609.0,50.57,130.63,147.44,190.65,122.25,15.74,9.65,89.0,0.11,67.17391,44.863678,39.74866,15.387657,58.01181,37.19876,4.7894354,2581.0,2228.0,2987.0,3782.0,143.47,108.09,77.08,197.83,130.81,242.62,86.02,100.4,101.2,0.0,132.0,78.1,43.65567,23.454235,32.89009,60.196564,39.80343,73.82546,26.17454,31.111525,31.359426,40.9036,24.201296,2.0,2.0,100.0,0.7786535946055194,False,False,steam,76561198410931886,4284.0,Fennec,1.55,110.0,110.0,-3.0,280.0,0.5,8.1,1.3
72606,623cb1bfda9d7ca1c7bab22d,blue,6020c1bef1e4807cc70258d0,Oceania,5faeab4de9ce4ed313ea7516,Superlachie,2,1,2,0,347,50.0,411.0,404.06287,49.87,2241.0,184.0,1603.0,100.0,638.0,84.0,17.0,1.0,59.0,7.0,125.0,0.0,376.0,40.01,12.023319,20.65,6.2054873,124.44,79.81,51.84,64.84,38.77481,24.868351,16.153055,20.203781,1405.0,445502.0,44.45,106.26,181.94,195.1,121.17,16.37,11.24,114.0,0.1,61.086956,54.69412,31.943481,13.362391,58.651993,36.426765,4.9212365,2898.0,2711.0,3072.0,3541.0,211.16,86.34,35.14,258.94,73.71,271.28,61.36,141.4,69.4,1.0,95.1,115.4,63.480034,10.563972,25.955988,77.841576,22.158424,81.55363,18.446367,42.49181,20.855246,28.578299,34.678608,1.0,4.0,50.0,1.0472006411103512,True,True,steam,76561198996913568,403.0,Dominus,1.5,110.0,100.0,-3.0,270.0,0.5,3.2,1.2
72607,623cb1bfda9d7ca1c7bab22d,blue,6020c1bef1e4807cc70258d0,Oceania,5fadd1baa392ba2afb9f1caa,Bananahead,2,0,0,2,298,0.0,330.0,313.73022,44.76,1740.0,350.0,936.0,182.0,804.0,168.0,11.0,2.0,70.0,16.0,163.0,17.0,340.0,29.87,8.97617,12.64,3.7984195,123.53,99.22,35.0,62.72,38.54651,30.960775,10.921459,19.571255,1530.0,490685.0,42.93,130.68,163.18,186.93,129.5,20.36,9.18,92.0,0.1,66.521736,48.451557,38.80163,12.746817,55.503433,38.451263,6.0453105,2765.0,2550.0,2966.0,3534.0,182.05,100.4,54.34,241.44,95.35,241.91,94.88,97.4,126.9,0.0,113.5,116.5,54.054455,16.134684,29.81086,71.68859,28.31141,71.82814,28.171858,29.269466,38.13445,34.107643,35.009167,1.0,2.0,100.0,1.0036708431536794,False,True,steam,76561198969736671,4284.0,Fennec,2.89,109.0,100.0,-3.0,270.0,0.4,5.5,1.2
72608,623cb1bfda9d7ca1c7bab22d,blue,6020c1bef1e4807cc70258d0,Oceania,5f7ca648ea8a0f0714fb9a22,Scrub,2,1,1,0,286,50.0,437.0,428.22372,45.72,2375.0,468.0,1774.0,287.0,601.0,181.0,21.0,3.0,57.0,15.0,347.0,12.0,458.0,86.02,25.849688,28.11,8.447276,152.21,65.66,45.84,67.07,46.015476,19.850052,13.858152,20.276316,1664.0,546750.0,84.21,136.55,123.92,166.24,160.58,17.86,4.41,52.0,0.08,72.347824,35.952187,39.616455,24.431356,48.230244,46.588142,5.1816177,2800.0,2689.0,2932.0,3661.0,191.41,94.75,58.52,247.89,96.78,243.82,100.86,107.9,137.1,0.0,132.0,107.8,55.53267,16.978067,27.489265,71.920975,28.079033,70.738075,29.261925,32.4248,41.19963,39.667038,32.39475,1.0,0.0,50.0,0.9339769076188156,False,True,steam,76561199084821927,23.0,Octane,1.8,110.0,100.0,-4.0,270.0,0.4,4.9,1.4
72609,623cb1bfda9d7ca1c7bab22d,orange,6020bc70f1e4807cc7002389,North America,5f3d8fdd95f40596eae24363,Daniel,2,1,1,0,324,50.0,488.0,479.24994,49.97,2658.0,517.0,2047.0,292.0,611.0,225.0,24.0,3.0,55.0,20.0,383.0,7.0,617.0,55.34,16.630106,38.7,11.629655,102.11,65.31,69.02,91.66,31.121609,19.905516,21.036268,27.936604,1624.0,525332.0,77.02,124.8,136.8,189.91,125.46,23.26,8.82,76.0,0.12,70.608696,40.39927,36.855473,22.745258,56.08186,37.049286,6.868854,2987.0,3077.0,2897.0,3923.0,149.15,110.91,78.57,209.68,128.95,253.17,85.46,143.6,99.8,1.0,117.5,128.5,44.04512,23.202314,32.75256,61.92009,38.07991,74.763016,25.236984,43.15293,29.990685,35.309673,38.61526,1.0,2.0,100.0,1.068154332422541,False,False,steam,76561198799189161,23.0,Octane,1.3,109.0,110.0,-3.0,260.0,0.6,4.7,1.2
72610,623cb1bfda9d7ca1c7bab22d,orange,6020bc70f1e4807cc7002389,North America,5f663e7728947d10dd334263,retals,0,0,2,1,275,0.0,353.0,361.69128,55.54,2006.0,609.0,1463.0,459.0,543.0,150.0,17.0,5.0,48.0,13.0,247.0,40.0,242.0,38.93,11.698771,38.73,11.63867,82.98,68.88,71.75,105.6,25.205797,20.922813,21.7946,32.07679,1488.0,484145.0,41.75,134.5,165.4,213.76,112.55,15.33,9.58,86.0,0.11,64.695656,48.412117,39.367775,12.220109,62.56879,32.944035,4.4871798,2858.0,2979.0,2735.0,3768.0,131.66,120.7,89.29,192.17,149.47,243.33,98.31,121.9,86.6,0.0,102.5,109.8,38.53651,26.134932,35.32855,56.249268,43.75073,71.22409,28.775904,36.63191,26.023981,30.802057,32.995766,2.0,1.0,100.0,0.7967408256157505,False,False,steam,76561198353975600,23.0,Octane,1.3,110.0,100.0,-5.0,270.0,0.4,3.6,1.0
